transaction_id,order_date,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,ship_date,cost_price($),retail_price($),profit_margin($),order_quantity($),sub_total($),discount_percent,discount_amount($),order_total($),shipping_cost($),total($)
TX1084,11/6/2018,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Medium,TechSavi Internet Navigator Keyboard,Office Supplies,Small Box,Regular Air,13/6/2018,6.51,30.98,24.47,50.0,1549.0,7.0,108.43,1440.57,6.5,1447.07
TX1085,28/3/2019,Dionis Lloyd,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Small Business,Mihael Khan,Medium,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,28/3/2019,4.79,11.97,7.180000000000001,45.0,538.65,0.0,0.0,538.65,5.81,544.4599999999999
TX1086,5/10/2018,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Critical,Emerson LQ-870 Dot Matrix Printer,Office Supplies,Small Pack,Regular Air,7/10/2018,219.61,535.64,316.03,15.0,8034.599999999999,0.0,0.0,8034.599999999999,14.7,8049.299999999999
TX1087,24/8/2019,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Critical,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Wrap Bag,Regular Air,25/8/2019,56.16,136.98,80.82,21.0,2876.58,5.0,143.829,2732.7509999999997,24.49,2757.2409999999995
TX1088,8/5/2020,Michelle Moray,"310 Wattle St,Ultimo",Sydney,NSW,Small Business,Aanya Zhang,High,Alto 3-Hole Punch,Office Supplies,Wrap Bag,Regular Air,12/5/2020,2.76,4.38,1.62,39.0,170.82,4.0,6.8328,163.9872,6.21,170.1972
TX1089,17/8/2018,Valerie Dominguez,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Low,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,17/8/2018,2.26,3.58,1.3200000000000003,42.0,150.36,1.0,1.5036,148.8564,5.47,154.3264
TX1090,24/7/2018,Karl Brown,"470 Anzac Parade,Kingsford",Sydney,NSW,Small Business,Tina Carlton,Low,Beekin 105-Key Black Keyboard,Furniture,Small Pack,Express Air,26/7/2018,6.39,19.98,13.59,38.0,759.24,2.0,15.184800000000001,744.0552,4.0,748.0552
TX1091,2/2/2019,Edward Nazzal,"2a/285A Crown St,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Critical,Unpadded Memo Slips,Technology,Medium Box,Regular Air,3/2/2019,2.59,3.98,1.3900000000000001,8.0,31.84,9.0,2.8656,28.9744,2.97,31.944399999999998
TX1092,23/2/2018,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,23/2/2018,4.79,11.97,7.180000000000001,19.0,227.43,9.0,20.468700000000002,206.9613,5.81,212.7713
TX1093,7/5/2018,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Home Office,Aanya Zhang,Medium,Smiths Colored Bar Computer Paper,Office Supplies,Wrap Bag,Regular Air,9/5/2018,21.97,35.44,13.469999999999999,26.0,921.4399999999999,8.0,73.7152,847.7248,4.92,852.6447999999999
TX1094,10/12/2018,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Critical,Steady Liquid Accent Highlighters,Technology,Medium Box,Regular Air,12/12/2018,3.47,6.68,3.2099999999999995,10.0,66.8,0.0,0.0,66.8,1.5,68.3
TX1095,4/7/2019,Patrick ODonnell,"22 Wentworth St,Parramatta",Sydney,NSW,Corporate,Aanya Zhang,Low,Barrel Sharpener,Office Supplies,Wrap Bag,Express Air,5/7/2019,1.46,3.57,2.11,33.0,117.80999999999999,7.0,8.246699999999999,109.56329999999998,4.17,113.73329999999999
TX1096,27/12/2019,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Home Office,Preston Senome,Not Specified,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,29/12/2019,5.19,12.98,7.79,41.0,532.1800000000001,10.0,53.21800000000001,478.96200000000005,3.14,482.10200000000003
TX1097,4/4/2019,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,5/4/2019,3.84,6.3,2.46,17.0,107.1,9.0,9.639,97.461,0.5,97.961
TX1098,5/7/2018,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Critical,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Small Box,Regular Air,7/7/2018,2.39,4.26,1.8699999999999997,46.0,195.95999999999998,9.0,17.6364,178.32359999999997,1.2,179.52359999999996
TX1099,5/6/2018,Deborah Brumfield,"501 George St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Low,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,5/6/2018,5.19,12.98,7.79,34.0,441.32,3.0,13.239600000000001,428.0804,3.14,431.2204
TX1100,30/3/2018,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,Apex Straight Scissors,Technology,Small Box,Regular Air,31/3/2018,5.19,12.98,7.79,22.0,285.56,9.0,25.7004,259.8596,3.14,262.9996
TX1101,29/5/2018,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,High,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Small Box,Regular Air,29/5/2018,2.16,3.85,1.69,23.0,88.55,1.0,0.8855,87.6645,0.7,88.3645
TX1102,24/1/2019,Helen Andreada,"470 Anzac Parade,Kingsford",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,26/1/2019,6.39,19.98,13.59,8.0,159.84,0.0,0.0,159.84,4.0,163.84
TX1103,5/12/2018,Grobbarah Frawer,"3 Orwell St,Potts Point",Sydney,NSW,Home Office,Leighton Forrest,High,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,7/12/2018,6.39,19.98,13.59,21.0,419.58,9.0,37.7622,381.8178,4.0,385.8178
TX1104,23/10/2019,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,26/10/2019,4.46,10.89,6.430000000000001,24.0,261.36,4.0,10.4544,250.90560000000002,4.5,255.40560000000002
TX1105,27/7/2018,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Medium,EcoTones Memo Sheets,Office Supplies,Small Pack,Regular Air,29/7/2018,2.52,4.0,1.48,8.0,32.0,3.0,0.96,31.04,1.3,32.339999999999996
TX1106,23/9/2018,Magdelene Morse,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,Low,Smiths Pushpins,Furniture,Large Box,Regular Air,22/9/2018,0.94,1.88,0.94,25.0,47.0,7.0,3.29,43.71,0.79,44.5
TX1107,28/2/2019,Lena Radford,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Low,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,1/3/2019,8.92,29.74,20.82,50.0,1487.0,9.0,133.83,1353.17,6.64,1359.8100000000002
TX1108,22/2/2018,Toby Swindell,"61 York St,Sydney",Sydney,NSW,Home Office,Leighton Forrest,High,Artisan Legal 4-Ring Binder,Technology,Jumbo Drum,Delivery Truck,23/2/2018,13.64,20.98,7.34,6.0,125.88,8.0,10.0704,115.80959999999999,1.49,117.29959999999998
TX1109,6/4/2019,Steve Chapman,"1/50-58 Hunter St,Sydney",Sydney,NSW,Consumer,Preston Senome,Low,Artisan 487 Labels,Technology,Jumbo Drum,Delivery Truck,11/4/2019,2.29,3.69,1.4,34.0,125.46,2.0,2.5092,122.95079999999999,0.5,123.45079999999999
TX1110,29/5/2019,Valerie Takahito,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Connor Betts,Low,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Express Air,29/5/2019,13.88,22.38,8.499999999999998,46.0,1029.48,10.0,102.948,926.532,15.1,941.6320000000001
TX1111,29/8/2018,Nancy Lomonaco,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Low,Steady Pocket Accent Highlighters,Technology,Small Box,Regular Air,3/9/2018,0.93,1.6,0.67,26.0,41.6,3.0,1.2480000000000002,40.352000000000004,1.29,41.642
TX1112,28/4/2019,Anne Pryor,"1-2/299 Sussex St,Sydney",Sydney,NSW,Small Business,Aanya Zhang,Critical,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,1/4/2019,1.31,2.84,1.5299999999999998,16.0,45.44,1.0,0.45439999999999997,44.9856,0.93,45.9156
TX1113,21/9/2019,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Medium,Bagred Suard Easer Clips,Office Supplies,Small Box,Regular Air,22/9/2019,1.6,2.62,1.02,50.0,131.0,10.0,13.1,117.9,0.8,118.7
TX1114,20/8/2018,Cynthia Arntzen,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Home Office,Tina Carlton,Not Specified,HFX 6S Scientific Calculator,Office Supplies,Small Box,Regular Air,22/8/2018,7.92,12.99,5.07,38.0,493.62,9.0,44.4258,449.1942,9.44,458.6342
TX1115,26/12/2019,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Not Specified,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,29/12/2019,21.56,36.55,14.989999999999998,33.0,1206.1499999999999,9.0,108.55349999999999,1097.5964999999999,13.89,1111.4865
TX1116,23/7/2020,Sheri Gordon,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Critical,Smiths Pushpins,Office Supplies,Small Box,Regular Air,24/7/2020,0.94,1.88,0.94,39.0,73.32,0.0,0.0,73.32,0.79,74.11
TX1117,3/2/2022,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,High,Cando S750 Color Inkjet Printer,Office Supplies,Wrap Bag,Regular Air,5/2/2022,75.0,120.97,45.97,45.0,5443.65,6.0,326.61899999999997,5117.031,26.3,5143.331
TX1118,6/3/2019,Delfina Latchford,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Box,Regular Air,7/3/2019,178.83,415.88,237.04999999999998,27.0,11228.76,3.0,336.8628,10891.8972,11.37,10903.2672
TX1119,17/2/2018,Olvera Toch,"3 Carrington Road ,Box Hill",Melbourne,VIC,Corporate,Yvette Biti,Low,Alto Perma 3000 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,22/2/2018,8.92,29.74,20.82,20.0,594.8,10.0,59.48,535.3199999999999,6.64,541.9599999999999
TX1120,25/6/2019,Liz MacKendrick,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Small Box,Regular Air,26/6/2019,16.8,40.97,24.169999999999998,5.0,204.85,8.0,16.387999999999998,188.462,8.99,197.452
TX1121,8/1/2019,Dionis Lloyd,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Consumer,Mihael Khan,High,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Small Box,Express Air,15/1/2019,1.19,1.98,0.79,50.0,99.0,7.0,6.93,92.07,4.77,96.83999999999999
TX1122,30/8/2018,Nancy Lomonaco,"304 King Street,Newtown",Melbourne,VIC,Home Office,Connor Betts,Medium,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,1/9/2018,2.9,4.76,1.8599999999999999,43.0,204.67999999999998,3.0,6.1404,198.53959999999998,0.88,199.41959999999997
TX1123,11/5/2020,Bill Stewart,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Not Specified,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,13/5/2020,3.32,5.18,1.8599999999999999,18.0,93.24,5.0,4.662,88.57799999999999,2.04,90.618
TX1124,13/2/2019,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Regular Air,13/2/2019,2.98,5.84,2.86,8.0,46.72,6.0,2.8032,43.9168,0.83,44.7468
TX1125,24/5/2019,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Critical,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,24/5/2019,1.84,2.88,1.0399999999999998,18.0,51.839999999999996,4.0,2.0736,49.7664,0.99,50.7564
TX1126,25/6/2018,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,27/6/2018,3.65,5.98,2.3300000000000005,39.0,233.22000000000003,1.0,2.3322000000000003,230.88780000000003,1.49,232.37780000000004
TX1127,9/8/2018,Kean Takahito,"21 Wentworth St,Parramatta",Sydney,NSW,Small Business,Aanya Zhang,Not Specified,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,10/8/2018,3.32,5.18,1.8599999999999999,33.0,170.94,8.0,13.6752,157.2648,2.04,159.3048
TX1128,28/1/2020,Phillip Flathmann,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,High,Colored Envelopes,Technology,Large Box,Regular Air,29/1/2020,2.25,3.69,1.44,5.0,18.45,2.0,0.369,18.081,2.5,20.581
TX1129,10/3/2019,Adam Hart,"2a/285A Crown St,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Critical,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Wrap Bag,Regular Air,11/3/2019,2.98,5.84,2.86,10.0,58.4,10.0,5.84,52.56,0.83,53.39
TX1130,18/7/2019,Julia Dunbar,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Consumer,Phoebe Gour,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Box,Regular Air,25/7/2019,1.31,2.84,1.5299999999999998,39.0,110.75999999999999,9.0,9.968399999999999,100.79159999999999,0.93,101.7216
TX1131,22/7/2019,Gene Hale,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Critical,EcoTones Memo Sheets,Furniture,Large Box,Regular Air,24/7/2019,2.52,4.0,1.48,44.0,176.0,8.0,14.08,161.92,1.3,163.22
TX1132,21/3/2019,Justin Ellison,"163 Concord Road,North Strathfield",Sydney,NSW,Small Business,Charlie Bui,Critical,Artisan Non-Stick Binders,Office Supplies,Small Box,Regular Air,26/3/2019,2.74,4.49,1.75,46.0,206.54000000000002,6.0,12.392400000000002,194.1476,1.49,195.63760000000002
TX1133,25/10/2018,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Home Office,Leighton Forrest,Low,Artisan Hanging File Binders,Technology,Jumbo Drum,Delivery Truck,27/10/2018,3.65,5.98,2.3300000000000005,42.0,251.16000000000003,0.0,0.0,251.16000000000003,1.49,252.65000000000003
TX1134,27/7/2020,Randy Ferguson,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Low,OIC Thumb-Tacks,Office Supplies,Wrap Bag,Regular Air,29/7/2020,0.71,1.14,0.42999999999999994,38.0,43.31999999999999,2.0,0.8663999999999998,42.453599999999994,0.7,43.1536
TX1135,1/11/2018,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Corporate,Mihael Khan,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Express Air,2/11/2018,3.65,5.98,2.3300000000000005,39.0,233.22000000000003,5.0,11.661000000000001,221.55900000000003,1.49,223.04900000000004
TX1136,15/10/2019,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,19/10/2019,1.84,2.88,1.0399999999999998,16.0,46.08,4.0,1.8432,44.236799999999995,0.99,45.2268
TX1137,11/8/2019,Benjamin Patterson,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Critical,Bagged Rubber Bands,Technology,Small Box,Regular Air,12/8/2019,0.24,1.26,1.02,12.0,15.120000000000001,7.0,1.0584,14.0616,0.7,14.7616
TX1138,29/5/2018,Anthony Rawles,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,29/5/2018,2.52,4.0,1.48,19.0,76.0,10.0,7.6,68.4,1.3,69.7
TX1139,23/1/2019,Mark Van Huff,"1 John Street,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Critical,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,25/1/2019,2.5,5.68,3.1799999999999997,35.0,198.79999999999998,10.0,19.88,178.92,3.6,182.51999999999998
TX1140,22/8/2019,Dorris Love,"359 Crown Street,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,High,Smiths File Caddy,Office Supplies,Small Box,Regular Air,23/8/2019,4.03,9.38,5.3500000000000005,50.0,469.00000000000006,10.0,46.900000000000006,422.1,7.28,429.38
TX1141,25/8/2019,John Lee,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Medium,Aluminum Document Frame,Office Supplies,Wrap Bag,Regular Air,27/8/2019,5.5,12.22,6.720000000000001,22.0,268.84000000000003,7.0,18.8188,250.02120000000002,2.85,252.87120000000002
TX1142,28/8/2019,Ruben Ausman,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,High,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,29/8/2019,2.52,4.0,1.48,21.0,84.0,3.0,2.52,81.48,1.3,82.78
TX1143,7/9/2019,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Critical,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,9/9/2019,6.39,19.98,13.59,16.0,319.68,9.0,28.7712,290.9088,4.0,294.9088
TX1144,15/10/2019,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Not Specified,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Technology,Medium Box,Regular Air,19/10/2019,56.16,136.98,80.82,18.0,2465.64,0.0,0.0,2465.64,24.49,2490.1299999999997
TX1145,27/10/2019,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Medium,Binder Clips by OIC,Office Supplies,Small Box,Regular Air,31/10/2019,0.93,1.48,0.5499999999999999,2.0,2.96,10.0,0.29600000000000004,2.6639999999999997,0.7,3.364
TX1146,10/9/2019,Victoria Pisteka,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Critical,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Small Box,Regular Air,12/9/2019,56.16,136.98,80.82,37.0,5068.259999999999,10.0,506.8259999999999,4561.433999999999,24.49,4585.923999999999
TX1147,20/5/2020,Allen Armold,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Not Specified,3Max Organizer Strips,Office Supplies,Small Box,Regular Air,22/5/2020,3.4,5.4,2.0000000000000004,8.0,43.2,2.0,0.8640000000000001,42.336000000000006,7.78,50.11600000000001
TX1148,17/8/2018,Valerie Dominguez,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Economy Binders,Office Supplies,Small Pack,Regular Air,17/8/2018,1.33,2.08,0.75,7.0,14.56,5.0,0.728,13.832,1.49,15.322000000000001
TX1149,9/5/2018,Thea Hudgings,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,11/5/2018,1.05,1.95,0.8999999999999999,23.0,44.85,10.0,4.485,40.365,1.63,41.995000000000005
TX1150,11/8/2020,Steve Carroll,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,12/8/2020,3.32,5.18,1.8599999999999999,50.0,259.0,10.0,25.9,233.1,2.04,235.14
TX1151,26/9/2018,Aleksandra Gannaway,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Consumer,Tina Carlton,Medium,Colored Envelopes,Office Supplies,Wrap Bag,Regular Air,28/9/2018,2.25,3.69,1.44,38.0,140.22,3.0,4.2066,136.0134,2.5,138.5134
TX1152,8/5/2019,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Home Office,Natasha Song,High,Artisan 474 Labels,Office Supplies,Wrap Bag,Express Air,13/5/2019,1.84,2.88,1.0399999999999998,12.0,34.56,10.0,3.4560000000000004,31.104000000000003,0.99,32.094
TX1153,27/9/2019,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Office Shears by Apex,Office Supplies,Wrap Bag,Regular Air,2/10/2019,0.94,2.08,1.1400000000000001,41.0,85.28,2.0,1.7056,83.5744,2.56,86.1344
TX1154,8/5/2019,Murichelle Moray,"6 Mary St,Newtown",Sydney,NSW,Home Office,Samantha Chairs,Medium,DrawIt Colored Pencils,Office Supplies,Small Box,Regular Air,12/5/2019,4.37,9.11,4.739999999999999,6.0,54.66,6.0,3.2796,51.380399999999995,2.25,53.630399999999995
TX1155,28/9/2019,Giulietta Baptist,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Small Business,Tina Carlton,High,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Pack,Regular Air,29/9/2019,1.31,2.84,1.5299999999999998,18.0,51.12,3.0,1.5335999999999999,62.508399999999995,0.93,63.438399999999994
TX1155,28/9/2019,Giulietta Baptist,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Small Business,Tina Carlton,Low,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,29/9/2019,1.31,2.84,1.5299999999999998,5.0,14.2,9.0,1.278,62.508399999999995,0.93,63.438399999999994
TX1156,17/1/2019,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Medium,Apex Box Cutter Scissors,Office Supplies,Wrap Bag,Regular Air,19/1/2019,4.19,10.23,6.04,3.0,30.69,10.0,3.0690000000000004,27.621000000000002,4.68,32.301
TX1157,4/10/2019,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Small Business,Tina Carlton,Critical,Laser DVD-RAM discs,Office Supplies,Wrap Bag,Regular Air,6/10/2019,20.18,35.41,15.229999999999997,18.0,637.3799999999999,1.0,6.373799999999999,631.0061999999999,1.99,632.9961999999999
TX1158,23/4/2021,Thomas Thornton,"222 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Express Air,24/4/2021,1.18,1.88,0.7,46.0,86.47999999999999,8.0,6.918399999999999,79.56159999999998,1.49,81.05159999999998
TX1159,23/11/2019,Nicole Hansen,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Critical,Adesso Programmable 142-Key Keyboard,Furniture,Large Box,Regular Air,26/11/2019,39.64,152.48,112.83999999999999,44.0,6709.12,8.0,536.7296,6172.3904,6.5,6178.8904
TX1160,3/5/2019,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,7/5/2019,3.84,6.3,2.46,32.0,201.6,10.0,20.16,181.44,0.5,181.94
TX1161,14/1/2020,Maya Herman,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,15/1/2020,21.56,36.55,14.989999999999998,12.0,438.59999999999997,2.0,8.771999999999998,429.828,13.89,443.71799999999996
TX1162,6/3/2020,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Medium,Artisan Binder Labels,Technology,Medium Box,Regular Air,6/3/2020,2.45,3.89,1.44,33.0,128.37,1.0,1.2837,127.08630000000001,7.01,134.0963
